KEY ÚNICA,Sistema,Char,Status,Worker,Status,Servidor,Mainchar:,Servidor do main:
e30cc7c9-3522-4bd4-a9ce-87f807c7293a,invite,Mago Roxo,Concluido,Worker-Bellum,Processado,Bellum,Sildekiinhow,Bellum
6d249367-c149-4ac6-942e-f97f9c941349,invite,Canalha macloud,Concluido,Worker-Bellum,Processado,Bellum,Ark diamond ,Vesperia
1d597feb-ddb7-4b3b-91ca-59036bc557f6,invite,Igaumzord,Concluido,Worker-Bellum,Processado,Bellum,Igaumzord,Bellum
e86eaa4a-7e0c-4789-a7ce-9526ac28fff3,invite,Mago Roxo,Concluido,Worker-Bellum,Processado,Bellum,Sildekiinhow,Bellum
a46ef971-d67e-46ba-85b1-1eec3e5cc1d0,invite,Ajaxz,Concluido,Worker-Bellum,Processado,Bellum,Saenz Dragonheart,Vesperia
64424435-3284-4569-a417-33d95001b0b6,invite,Mago Roxo,Concluido,Worker-Bellum,Processado,Bellum,Sildekiinhow,Bellum
87e61fe2-31f9-4a5e-b7e2-253d373fe9f7,invite,Istripulia,Concluido,Worker-Bellum,Processado,Bellum,Grilero de Spectrum,Bellum
294453c2-8fdf-4e60-900c-d3f63518e3e1,invite,Ixxtora,Concluido,Worker-Bellum,Processado,Bellum,Grilero de Spectrum,Bellum
7abe3c20-dfac-4bca-a4fd-60e568a59eb9,invite,Hg Opipinellas,Concluido,Worker-Bellum,Processado,Bellum,Gor dones,Auroria
6e9dfe25-51b6-4e61-a69c-ffcc8dfa7037,invite,Hubobi,Concluido,Worker-Bellum,Processado,Bellum,Luizin King ,Auroria
b6cd15a8-d4d4-49a6-b2f7-a70f65fbd2ad,invite,Toma frecha,Concluido,Worker-Bellum,Processado,Bellum,Luizin King ,Auroria
04a31462-efc9-45fb-a2af-ac5aabece137,invite,Korean lieutenant,Concluido,Worker-Bellum,Processado,Bellum,King Fuzzy Fortin,Auroria
786d07c0-5410-4d41-943f-03a2051f7205,invite,Netao Gyn,Concluido,Worker-Bellum,Processado,Bellum,Agro Gyn,Bellum
c920f777-3d25-44a1-be60-15fb511c9fb4,invite,Neto Gyn,Concluido,Worker-Bellum,Processado,Bellum,Agro Gyn,Bellum
6460c114-140c-479d-8594-2a2ea12ed09f,invite,Dr messe,Concluido,Worker-Bellum,Processado,Bellum,Dr messe,Bellum
31c1016d-f501-4c91-a7fa-778f9a5bd759,invite,Cavaleiro Byxu,Concluido,Worker-Bellum,Processado,Bellum,Cassin Obemvenceu,Vesperia
83ce332c-1b1a-4ba4-91ed-965ac1b8f651,invite,Ainn Luizera,Concluido,Worker-Bellum,Processado,Bellum,Ainn Luizera,Bellum
b073ebd2-126e-4a8d-afe6-d4c53e7070f1,invite,Rhakvor,Concluido,Worker-Bellum,Processado,Bellum,Royal Gwynbleidd,Bellum
d110071b-0755-439e-adc1-cd357e3a43a9,invite,Óleo mobil ,Concluido,Worker-Bellum,Processado,Bellum,Motonoia,Bellum
e4fcb3a0-2f1d-4001-b808-d62e31a1a04a,invite,Surf na Lyze,Concluido,Worker-Bellum,Processado,Bellum,Lucky Strike Double,Auroria
70bc3448-1d1a-4daf-b295-ddeb2287e2fc,invite,Nerso Tenebra,Concluido,Worker-Tenebrium,Processado,Tenebrium,Nerso Nightmare,Tenebrium
581b155f-44e1-48f2-951e-a2b61cb11910,invite,Whrum,Concluido,Worker-Tenebrium,Processado,Tenebrium,Placenta,Bellum
410384af-eac0-46db-8562-4d2710f18278,invite,Whrum,Concluido,Worker-Tenebrium,Processado,Tenebrium,Placenta,Bellum
439542e8-afe6-4d50-8783-99a4cd8b785a,invite,Whrum,Concluido,Worker-Tenebrium,Processado,Tenebrium,Placenta,Bellum
3dd98601-3460-4a09-94b8-ecbb84ae73d6,invite,Cap Levi Ackerman,Concluido,Worker-Tenebrium,Processado,Tenebrium,Pelucon,Auroria
fa71b359-356b-4fd3-9114-01c042501964,invite,Jashi Errepe,Concluido,Worker-Tenebrium,Processado,Tenebrium,Goddzer,Auroria
7c047c78-4c29-4325-afca-6d5322c5a8d5,invite,Schixy,Concluido,Worker-Tenebrium,Processado,Tenebrium,Ark diamond,Vesperia
b66b3397-33f7-410e-a3cb-d64ff0c2bb49,invite,Pig Alado Tenebrium,Concluido,Worker-Tenebrium,Processado,Tenebrium,Igr On Bellum,Auroria
905cfe85-b3f7-4586-bd7e-39f7e3deed73,invite,Dumbinhoo Sorcc,Concluido,Worker-Tenebrium,Processado,Tenebrium,Pizza Hut,Bellum
2ee8ffa8-8128-439d-890d-1eda7ebe953d,invite,Lacoste Flow,Concluido,Worker-Tenebrium,Processado,Tenebrium,Saenz Dragonheart,Vesperia
49dad089-a5d5-43fc-ae5a-13af477524e3,invite,Nininhoz,Concluido,Worker-Tenebrium,Processado,Tenebrium,Saenz Dragonheart,Vesperia
447704fa-68b5-4f1a-af61-7398a602303c,invite,Porko Pally,Concluido,Worker-Tenebrium,Processado,Tenebrium,Saenz Dragonheart,Vesperia
e3c53475-9fde-4935-93cd-2a4c7974a570,invite,Siruppi,Concluido,Worker-Tenebrium,Processado,Tenebrium,DAbl Iw,Bellum
06248f91-8b74-4ffa-b181-7feb343c1f5b,invite,Owai Da Trembolona,Concluido,Worker-Tenebrium,Processado,Tenebrium,Gor dones,Auroria
00f5ae3e-f2df-4097-88bf-d757ee957c3f,invite,Motonoia sempatrocinio,Concluido,Worker-Tenebrium,Processado,Tenebrium,Motonoia,Bellum
71cd3d8d-d6cd-44d4-8a00-86dd0460392a,invite,Cruelrjj,Concluido,Worker-Tenebrium,Processado,Tenebrium,Lucky Strike Double,Auroria
50638f80-3eff-4a8f-a003-19bba337df46,invite,Tavin Dark Flaglisc,Concluido,Worker-Tenebrium,Processado,Tenebrium,Vini,Bellum
329d16c3-cf35-42fe-9d7a-b25c1733cf1f,invite,Druidao Gandalf,Concluido,Worker-Vesperia,Processado,Vesperia,Don Japa,Bellum
a710b186-6c89-41ae-b4d3-2592bc6f102d,invite,Master Duck,Concluido,Worker-Vesperia,Processado,Vesperia,Placenta,Bellum
26314420-8154-402a-843e-3fd13880d037,invite,Ditcheva Vesperia,Concluido,Worker-Vesperia,Processado,Vesperia,Dakota Ditcheva,Bellum
b442c66b-b6d0-4ede-8cdd-a4222e9bd18e,invite,Nosoydasher,Concluido,Worker-Vesperia,Processado,Vesperia,Iguinraxi,Bellum
a0f439ae-df91-458c-9433-f3c8774cdcdb,invite,Druidao Gandalf,Concluido,Worker-Vesperia,Processado,Vesperia,Don Japa,Bellum
92354451-e6c1-4f31-87b5-654f65abca4b,invite,Mew mew,Concluido,Worker-Vesperia,Processado,Vesperia,Mew mew,Vesperia
d4889a56-20bf-467a-8db7-1d985a36d401,invite,Knightrico,Concluido,Worker-Vesperia,Processado,Vesperia,Ceazera,Auroria
327edd6e-add3-44a3-a241-79b75500ae56,invite,Tayna showza,Concluido,Worker-Vesperia,Processado,Vesperia,Tayna showza,Vesperia
568baee9-7449-48c6-86ff-0a235339a9c5,invite,Lyonardo,Concluido,Worker-Vesperia,Processado,Vesperia,Tayna showza,Vesperia
c91ab030-b4c0-4cbb-ae0e-daa35c00902d,invite,Saenz Dragonheart,Concluido,Worker-Vesperia,Processado,Vesperia,Saenz Dragonheart,Vesperia
d3838d5d-ac16-4f4b-a811-53c2b916a69a,invite,Arriba Villa,Concluido,Worker-Vesperia,Processado,Vesperia,Saenz Dragonheart,Vesperia
22b3c824-d4d3-4185-b55e-98d473fb1660,invite,Nosoydasher,Concluido,Worker-Vesperia,Processado,Vesperia,Iguinraxi,Bellum
9d48fe55-03f2-4ebb-91fe-771d786128d4,invite,Anderson kamikaze,Concluido,Worker-Vesperia,Processado,Vesperia,Ark diamond,Vesperia
f43d31a4-4d9d-4568-9201-e40e47d1943a,invite,Mage Deboxado,Concluido,Worker-Vesperia,Processado,Vesperia,DAbl Iw,Bellum
c88594f6-69f3-4a90-8ce7-f43543ed9623,invite,Druidao Gandalf,Concluido,Worker-Vesperia,Processado,Vesperia,Don Japa,Bellum
d4b2f072-4525-4d04-bd50-c9ce3ea11b41,invite,Jenny Bad,Concluido,Worker-Vesperia,Processado,Vesperia,Gor dones,Vesperia
a2bea150-5a34-4753-ae0e-59eca89e7066,invite,Dandrok,Concluido,Worker-Vesperia,Processado,Vesperia,Dandrok,Vesperia
f1df9cd5-cf6e-4356-af6f-6d50f311d918,invite,Exana Flam,Concluido,Worker-Vesperia,Processado,Vesperia,Lucky Strike Double,Auroria
95378ddf-71c7-4971-a176-7a1bffb7592f,invite,Traque,Concluido,Worker-Vesperia,Processado,Vesperia,Vini,Bellum
290729c7-28e3-43e6-aaee-4caad218a3e8,invite,Heiisenbergg,Concluido,Worker-Vesperia,Processado,Vesperia,Vini,Vesperia
01a901e6-85c7-48ed-b7d1-f8848e4ea6c6,invite,Amigo Joe,Concluido,Worker-Auroria,Processado,Auroria,Chucky Babalao,Auroria
02fe4241-c258-463b-b0f0-f7d2c0f8ff20,invite,Legolas Haze,Concluido,Worker-Auroria,Processado,Auroria,Yankee,Auroria
154c2c1f-0568-4179-9c80-8a9fa12ac313,invite,Akilles Tenente ,Concluido,Worker-Auroria,Processado,Auroria,Akilles Tenente,Auroria
fabdcd00-d78b-4930-a9ec-2aba962669c1,invite,Legolas Haze,Concluido,Worker-Auroria,Processado,Auroria,Yankee,Auroria
71b9d7e3-3a36-4c01-8f56-ff6d242f02f8,invite,King Neol,Concluido,Worker-Auroria,Processado,Auroria,Fofeckzinha,Auroria
11a027ef-9b84-4c28-8921-53a467a32e12,invite,Tavinho The Best,Concluido,Worker-Auroria,Processado,Auroria,Lucky Strike Double,Auroria
637618a9-8a80-43b3-a0ad-6130ea40fb79,invite,El Mago Pedron,Concluido,Worker-Auroria,Processado,Auroria,Rhyco Deletado,Auroria
3422a09d-0465-472a-b82e-21b101709dba,invite,Eu Queridinhoo,Concluido,Worker-Auroria,Processado,Auroria,Old Feithzor,Vesperia
3b543540-8f16-4bb6-9567-b8304147fe70,invite,Tonhao Birrento,Concluido,Worker-Auroria,Processado,Auroria,Tonhaoziinhow,Bellum
10ffaa12-8af6-414b-89c2-5c3ac6e6b957,invite,Doctor Craziiy,Concluido,Worker-Auroria,Processado,Auroria,Doctor Craziiy,Auroria
263d5dc9-23bd-425a-b7e1-662818785585,invite,kaleend,Concluido,Worker-Auroria,Processado,Auroria,Doctor Craziiy,Auroria
1616d442-3754-4622-859b-15850180803b,invite,Starzin Doente,Concluido,Worker-Auroria,Processado,Auroria,Felpolas,Auroria
4e399c9c-4027-488f-ba56-ab6e1606a7ba,invite,Silvazl,Concluido,Worker-Auroria,Processado,Auroria,Notorious Evill,Auroria
4138786e-a418-4f3a-8db3-8a60836c8838,invite,Auroriou,Concluido,Worker-Auroria,Processado,Auroria,Nusk,Vesperia
41e2e7d1-c749-4a74-977a-bb780580cbd7,invite,Tonhao Birrento,Concluido,Worker-Belaria,Processado,Auroria,Tonhaoziinhow,Bellum
18468dab-79fa-4b59-b8ea-aff2e2535776,invite,Tavinho The Best,Concluido,Worker-Auroria,Processado,Auroria,Lucky Strike Double,Auroria
24cee3b8-00eb-48a8-a21f-713ec81e013f,invite,Joe Druid,Concluido,Worker-Belaria,Processado,Belaria,Chucky Babalao,Auroria
e6fdebda-4339-4173-bc62-16697f0318f4,invite,Cyrostore bel,Concluido,Worker-Belaria,Processado,Belaria,Cyrostore,Bellum
2a2fbd6e-8d70-4a28-97bb-5038062a011e,invite,Tininho death row ,Concluido,Worker-Belaria,Processado,Belaria,Pepper Shaw,Vesperia
c04eb1ea-a0cf-480b-b7be-6f09bc5983bd,invite,Picure ,Concluido,Worker-Belaria,Processado,Belaria,Pepper Shaw,Vesperia
024764e3-0a12-46e7-8771-38cd17a8730c,invite,Ainpara,Concluido,Worker-Belaria,Processado,Belaria,Tavin LastChance,Belaria
abbfbd33-e1b0-4988-82fb-a31ae2cd1614,invite,Lippe de La Muerte,Concluido,Worker-Belaria,Processado,Belaria,Tonhaoziinhow,Bellum
993680e0-d5be-4bea-85bc-7b4ab070b405,invite,Kedicu,Concluido,Worker-Belaria,Processado,Belaria,Doctor Craziiy,Auroria
bf371ea2-fca8-4943-ab06-4bc5771b33a4,invite,TACADOR DI BOMBAUM ,Concluido,Worker-Belaria,Processado,Belaria,Angeelous,Bellum
215275a4-6e0c-482b-9318-46d496cc8eda,invite,Vivious,Concluido,Worker-Belaria,Processado,Belaria,Thank God,Vesperia
08b065a8-8e68-42a1-81a9-70d8dd08c1a3,invite,Lippe de La Muerte,Concluido,Worker-Belaria,Processado,Belaria,Tonhaoziinhow,Bellum
988b4a4c-ce82-484f-8918-7e9fa606dbf7,invite,Picure,Concluido,Worker-Belaria,Processado,Belaria,Pepper Shaw,Vesperia
205d5b12-c7a6-460f-b353-64f3db63ec3b,invite,Lippe de La Muerte,Concluido,Worker-Belaria,Processado,Belaria,Tonhaoziinhow,Bellum
4f66edca-c325-4c59-b5bb-07777bf53275,invite,Murrugao Ranger Vermelho,Concluido,Worker-Belaria,Processado,Belaria,Old Myzrak Return,Vesperia
cd13383c-8801-4d30-ae97-419ecc5f2f0f,invite,Neol Hiperativo,Concluido,Worker-Tenebrium,Processado,Tenebrium,Chucky Babalao,Tenebrium
a7f78606-d991-4dd9-b98d-723e8ea13549,invite,Scorpiao Return,Concluido,Worker-Tenebrium,Processado,Tenebrium,Cyrostore,Bellum
12489386-264e-4701-b93a-417b5e42fded,invite,Hero The Boss,Concluido,Worker-Tenebrium,Processado,Tenebrium,Raridade the boss,Vesperia
80540ebb-bc77-4b74-96ee-d38ba149b344,invite,Mage Bombz,Concluido,Worker-Tenebrium,Processado,Tenebrium,Tonhaoziinhow,Bellum
ef7f0045-51c2-4619-9476-2f48e34785ae,invite,Tuzcin,Concluido,Worker-Bellum,Processado,Bellum,Chucky Babalao,Auroria
b44bd88b-550d-41d9-accb-ea67ce95a04d,invite,Princesinha do Time,Concluido,Worker-Tenebrium,Processado,Tenebrium,Tetta,Bellum
54ebb05f-bb45-42ae-b062-11d46307c458,invite,Ayacozi,Concluido,Worker-Bellum,Processado,Bellum,Lu Kao,Bellum
826b1236-57a3-4861-b134-8a7742d64774,invite,Danqtb,Concluido,Worker-Bellum,Processado,Bellum,Lipizinhow,Bellum
f63f5caa-1b66-40d0-b25a-8cadf557c7c8,invite,Danqts,Concluido,Worker-Bellum,Processado,Bellum,Lipizinhow,Bellum
02981a95-5f4c-485d-899b-62db60685739,invite,Danqtx,Concluido,Worker-Bellum,Processado,Bellum,Lipizinhow,Bellum
2dc08f56-12bf-4e67-a58e-36d0fbb304ed,invite,Kedico Belum,Concluido,Worker-Bellum,Processado,Bellum,Doctor Craziiy,Auroria
64ee9edb-256c-4316-b0b3-356381b9ac8e,invite,Omarkitcoloca,Concluido,Worker-Bellum,Processado,Bellum,Old Myzrak Return,Vesperia
6223ad0c-efdb-4c79-81aa-b4987da062b8,invite,Psilocibino,Concluido,Worker-Bellum,Processado,Bellum,Tonhaoziinhow,Bellum
fe9a788f-1f75-48fc-8e3e-37d7bc143798,invite,Roki,Concluido,Worker-Bellum,Processado,Bellum,Tonhaoziinhow,Bellum
15069314-4a50-4fd3-b64d-77c0de8e9d47,invite,Sucata Bolt,Concluido,Worker-Bellum,Processado,Bellum,Bergoglio,Belaria
ee78bcee-1e05-4b26-8ca6-fd65c7e5868c,invite,Void Tonhao Ede,Concluido,Worker-Bellum,Processado,Bellum,Tonhaoziinhow,Bellum
3c404406-0ff6-455e-8649-e9443016dadf,invite,Canalha Macloud,Concluido,Worker-Bellum,Processado,Bellum,Ark diamond,Vesperia
adc027f0-2df1-4a10-91a1-4f8fd380fedd,invite,Bicho Vai Pegar,Concluido,Worker-Auroria,Processado,Auroria,Manda Audiio,Bellum
07c04c97-2461-4173-990f-8207b7c2a86e,invite,Archer Obstined,Concluido,Worker-Auroria,Processado,Auroria,Angeelous,Bellum
3f9463cb-c13c-4bbe-906e-3b0d90c368e3,invite,Kinhoaol,Concluido,Worker-Auroria,Processado,Auroria,Kinhobad,Bellum
5aa184c5-1b0b-4bc8-b099-33e957dc52b2,invite,farmo auras,Concluido,Worker-Auroria,Processado,Auroria,Dediinho,Auroria
c7d7b242-4803-41e0-ab2e-e00c0c54223f,invite,Celestian Druid,Concluido,Worker-Auroria,Processado,Auroria,Vini,Bellum
d967de3a-2d7a-41e9-8586-90bafe0d6cc0,invite,Lady Beatrice,Concluido,Worker-Auroria,Processado,Auroria,Kaisa Caitlyn,Bellum
38963f4b-eb95-4819-966c-a9039f539411,invite,Everton Druid,Concluido,Worker-Auroria,Processado,Auroria,Feehalves,Tenebrium
03665d30-a6ab-49e2-af2e-dda341764376,invite,Admiral Zero,Concluido,Worker-Auroria,Processado,Auroria,Marshal Huckleberry,Auroria
d3a3a120-9f01-42af-a97e-4a81b3d05665,invite,Joe Vesper,Concluido,Worker-Vesperia,Processado,Vesperia,Chucky Babalao,Auroria
962df5da-d861-41b5-9825-0ec61e3f9bd4,invite,Thoreds Ferngale,Concluido,Worker-Vesperia,Processado,Vesperia,Abelha Perigosa,Vesperia
6a1f0853-9965-4cbb-8c70-ecf37e3ab9d9,invite,Murilin Cura Poco,Concluido,Worker-Vesperia,Processado,Vesperia,Raridade the boss,Vesperia
7072cccc-8322-4b81-8e27-b1d8409a0d30,invite,Thoreds Ferngale,Concluido,Worker-Vesperia,Processado,Vesperia,Abelha Perigosa,Vesperia
820ffe1f-1f36-4b15-9a20-9999993446df,invite,Thoreds Ferngale,Concluido,Worker-Vesperia,Processado,Vesperia,Abelha Perigosa,Vesperia
130211d0-0b50-431d-a2a1-982d8982d82b,invite,Rhankor,Concluido,Worker-Vesperia,Processado,Vesperia,Tetta,Bellum
308e3987-1ed3-43bb-b3e3-df9a7d46117f,invite,Tonhao Vesperiano,Concluido,Worker-Vesperia,Processado,Vesperia,Tonhaoziinhow,Bellum
579a65cf-50b8-4a55-9e7f-1b892f46e904,invite,Kedico Vesperia,Concluido,Worker-Vesperia,Processado,Vesperia,Doctor Craziiy,Auroria
2cdeb46a-afe5-4408-aa92-9d294c4e9c48,invite,Farra Maluko,Concluido,Worker-Vesperia,Processado,Vesperia,Angeelous,Bellum
aef2fef2-3324-4d33-916b-707d92df6c6e,invite,Ikora Blessed,Concluido,Worker-Vesperia,Processado,Vesperia,Ikora Queen,Vesperia
a4508b43-548f-4d4d-b968-f1774eba2ce2,invite,Sage Star,Concluido,Worker-Vesperia,Processado,Vesperia,Ikora Queen,Vesperia
beb44460-ece2-43fb-ba0d-c434f651cc89,invite,Aracozenho,Concluido,Worker-Vesperia,Processado,Vesperia,Araco King,Vesperia
e75cc1e5-97e8-44cb-8581-f0c05ca8b7f8,invite,Krayvem,Concluido,Worker-Vesperia,Processado,Vesperia,tayna showza,Vesperia
230da4aa-8fda-40d3-9fb8-bb2c36dddd45,invite,Drevony Tankmode,Concluido,Worker-Vesperia,Processado,Vesperia,Drevony Tankmode,Vesperia
31a55246-6146-4630-bbb4-1f719d9deec0,invite,Drevony Tankmode,Concluido,Worker-Vesperia,Processado,Vesperia,Drevony Bombao,Bellum
ac6f5df2-dc56-48d7-86d5-f3d58c3c1608,invite,Tonhao Vesperiano,Concluido,Worker-Vesperia,Processado,Vesperia,Tonhaoziinhow,Bellum
7bbb3729-25f2-4c22-b66e-9e7d489b6d12,invite,Ikora Blessed,Concluido,Worker-Vesperia,Processado,Vesperia,Ikora Queen,Vesperia
3c704cc0-c973-4e41-9635-d7d954747b9d,invite,Aracozenho,Concluido,Worker-Vesperia,Processado,Vesperia,Araco King,Vesperia
fcadf7d2-394a-41f6-aec6-f1d4cba3df8e,invite,Sage Star,Concluido,Worker-Vesperia,Processado,Vesperia,Ikora Queen,Vesperia
dd25d7b3-7c4a-46bf-be81-0560e235bbf2,invite,Rawyer,Concluido,Worker-Auroria,Processado,Auroria,The Fastshot,Auroria
84caf2e6-620a-473b-827e-cd837d1b6b23,invite,Hasbulla Salamaleco,Concluido,Worker-Auroria,Processado,Auroria,Hare Ogygia,Bellum
31a2c73c-ac88-4908-9df2-30ebf15197e3,invite,Heavenly Fist,Concluido,Worker-Auroria,Processado,Auroria,Azythar,Auroria
8b5fb49c-a1ab-4a0b-ac94-e445b18a4cad,invite,Yakut mago,Concluido,Worker-Auroria,Processado,Auroria,Bruninhoo,Auroria
d30c6c55-1665-4ef2-b39a-50e77c7a81e7,invite,Treino en aurora,Concluido,Worker-Auroria,Processado,Auroria,Megatrom,Vesperia
658b7771-3057-4129-8004-ad10722a62ce,invite,Archer Obstined,Concluido,Worker-Auroria,Processado,Auroria,Angeelous,Bellum
ab3c1ffd-cf2c-4177-a9c1-447a419a4910,invite,Pedro Xibatinha,Concluido,Worker-Auroria,Processado,Auroria,Jiuston tejas,Auroria
f1624d11-0f25-4195-8f92-6fe7a5489d91,invite,Cat Black Knight,Concluido,Worker-Auroria,Processado,Auroria,cat black ofc,Auroria
24777115-42a9-4606-9bd0-6972bf01d1da,invite,Chapeleiro Lutank,Concluido,Worker-Auroria,Processado,Auroria,Opziitoo Neverlight,Auroria
daa52a8a-2db7-450e-a3cf-0154a9a87714,invite,Trolzinho Ek,Concluido,Worker-Auroria,Processado,Auroria,Trolzinho,Auroria
4d48ff06-0754-4124-bc9e-997c4dcf4aab,invite,Archer Obstined,Concluido,Worker-Auroria,Processado,Auroria,Angeelous,Bellum
43ca23bc-1e66-48e2-9fd3-9943d4533f9b,invite,Bicho Ta Pegano,Concluido,Worker-Belaria,Processado,Belaria,Manda Audiio,Bellum
6380f719-2bb8-410f-9e46-7760ca3dc0f7,invite,Jack Of Shanera,Concluido,Worker-Belaria,Processado,Belaria,Camaell,Auroria
7e120c8e-a5d6-49c4-9576-1448ec3c78ab,invite,Hellzerd,Concluido,Worker-Belaria,Processado,Belaria,Joseziin Doido,Bellum
2ff81b88-2255-4c04-b4fa-fd4b1fa952f1,invite,Wanted Veloster,Concluido,Worker-Belaria,Processado,Belaria,Kinhobad,Bellum
05e5c1be-1374-45e8-b149-f04b21c00d80,invite,Squeruke On Belaria,Concluido,Worker-Belaria,Processado,Belaria,Dunklen,Bellum
29385ce3-9af7-497d-86ff-934c52aa8835,invite,Omagrinho,Concluido,Worker-Belaria,Processado,Belaria,PowerShot Bruto,Auroria
16820013-7916-49e6-a902-fa127c40b2a9,invite,Raiodesol,Concluido,Worker-Belaria,Processado,Belaria,Feehalves,Tenebrium
86964bd6-79d9-47aa-aa3d-28b8ac3d01fe,invite,Prostinoia,Concluido,Worker-Belaria,Processado,Belaria,Prikles Catarina,Vesperia
ed9e39b7-0df0-4368-aef9-a0549e1edb6b,invite,Entrega da Shein,Concluido,Worker-Belaria,Processado,Belaria,Iguinraxi,Bellum
2ac7fff9-a94b-4aad-ae0e-6b30e7740cc9,invite,Feuuzeira,Concluido,Worker-Belaria,Processado,Belaria,Marllin Masflam,Vesperia
525e7e3e-736e-4acb-9ddd-fa1766844aaf,invite,Tabuleiro do nortee,Concluido,Worker-Belaria,Processado,Belaria,Ponney lovewar,Vesperia
73def3d7-ba80-41de-8a98-1dc8f8bc15ad,invite,Scalyz Bomba,Concluido,Worker-Belaria,Processado,Belaria,Scalyz Ogygia,Bellum
b86bfaaa-e071-4251-9f81-5c1ebf92b5df,invite,Mago on Spectrum,Concluido,Worker-Belaria,Processado,Belaria,Adir Arka,Vesperia
84be00b2-470f-42dd-af4f-2c5e810dc85e,invite,Papato Varolero,Concluido,Worker-Belaria,Processado,Belaria,Lady Galadriiel,Vesperia
e05a85f0-89aa-4afc-a133-6af6c758ee49,invite,Omagrinho,Concluido,Worker-Belaria,Processado,Belaria,PowerShot Bruto,Auroria
194213cb-681e-46a0-8e3b-be464e3cfbc6,invite,Barbixa Deathrow,Concluido,Worker-Belaria,Processado,Belaria,Barbasz,Vesperia
867a89dd-2509-4038-b48c-562f224c68d3,invite,Omagrinho,Concluido,Worker-Belaria,Processado,Belaria,Powershot Bruto,Auroria
5f8f79ed-6471-49ab-b30e-cf97949ac194,invite,Elemento Infernal,Concluido,Worker-Belaria,Processado,Belaria,Coutintanka,Vesperia
5bdd5f3f-d4eb-4a49-805b-09cef31c0919,invite,Sante,Concluido,Worker-Bellum,Processado,Bellum,Felipinho Boladinho,Bellum
d16be7b1-5e32-4715-8aa9-c9cedad6be50,invite,Biscato,Concluido,Worker-Bellum,Processado,Bellum,Brisa curta,Bellum
9dff5e8e-0383-4047-9fe1-748af38fa454,invite,Leo Quentao,Concluido,Worker-Bellum,Processado,Bellum,Camaell,Auroria
ba8186fc-63ee-428e-a8fa-fbf9db81e384,invite,Nephian Darksoul,Concluido,Worker-Bellum,Processado,Bellum,Kung Jin,Bellum
529ce83c-1b01-4ed9-9e02-5882f289ad9b,invite,Guelito Abravanel,Concluido,Worker-Bellum,Processado,Bellum,Mudengo,Bellum
dde6220a-d21b-40eb-8e87-9a8ecfb348e4,invite,Miller Franca,Concluido,Worker-Bellum,Processado,Bellum,PowerShot Bruto,Auroria
b8d12986-61be-49b9-b262-6f6d237cc8ac,invite,Artyz Kiler,Concluido,Worker-Bellum,Processado,Bellum,dediinho,Auroria
34f54ab1-2645-4240-85d6-253c5eebd309,invite,King Stano,Concluido,Worker-Bellum,Processado,Bellum,Kaisa Caitlyn,Bellum
420719ff-fcdc-4aea-96d6-ec41d09c38d2,invite,Tuczin,Concluido,Worker-Bellum,Processado,Bellum,Chucky Babalao,Auroria
d1c58404-5021-43d4-a298-c0396907c865,invite,Eyes of Eagle,Concluido,Worker-Bellum,Processado,Bellum,Sildekiinhow,Bellum
2511f938-29ee-4e81-858b-42195324e9da,invite,Mega Mago,Concluido,Worker-Bellum,Processado,Bellum,Megatrom,Vesperia
b53493bc-aad4-47fa-8a3d-499aae7aadfe,invite,Miller Franca,Concluido,Worker-Bellum,Processado,Bellum,PowerShot Bruto,Auroria
ca53d444-8ce9-4df4-b679-b198311bfb17,invite,Bicho Vai Pegar,Concluido,Worker-Vesperia,Processado,Auroria,Manda Audiio,Bellum
863a8ee8-d493-4b57-ba5d-2ac02c8bbc94,invite,Archer Obstined,Concluido,Worker-Auroria,Processado,Auroria,Angeelous,Bellum
8d739e6a-ef83-4d44-8b02-81d201ff195c,invite,Kinhoaol,Concluido,Worker-Auroria,Processado,Auroria,Kinhobad,Bellum
7da29c16-a964-4870-acca-015d66fb8bed,invite,farmo auras,Concluido,Worker-Auroria,Processado,Auroria,Dediinho,Auroria
373ca7f0-085f-4311-9b21-277037519614,invite,Celestian Druid,Concluido,Worker-Auroria,Processado,Auroria,Vini,Bellum
da34222f-cf40-4e51-ae9a-65b0a22f2f18,invite,Lady Beatrice,Concluido,Worker-Auroria,Processado,Auroria,Kaisa Caitlyn,Bellum
4aed050d-0612-4a72-81a4-d96bcb77a361,invite,Everton Druid,Concluido,Worker-Auroria,Processado,Auroria,Feehalves,Tenebrium
fcbcc5ba-97c8-4d05-972c-c78cb02ab024,invite,Admiral Zero,Concluido,Worker-Auroria,Processado,Auroria,Marshal Huckleberry,Auroria
0475ddcf-538d-4651-89db-bb5bab39225a,invite,Rawyer,Concluido,Worker-Auroria,Processado,Auroria,The Fastshot,Auroria
bafb778c-d30a-4965-af7a-fd33c79b9995,invite,Hasbulla Salamaleco,Concluido,Worker-Auroria,Processado,Auroria,Hare Ogygia,Bellum
43274843-be0e-4b7a-adde-acb1c1004a86,invite,Heavenly Fist,Concluido,Worker-Auroria,Processado,Auroria,Azythar,Auroria
05fa78cf-04f8-4dcf-a127-7059054df1c1,invite,Yakut mago,Concluido,Worker-Auroria,Processado,Auroria,Bruninhoo,Auroria
c6c3c1ed-6d5f-4a1a-be58-e6f132e951d2,invite,Treino en aurora,Concluido,Worker-Auroria,Processado,Auroria,Megatrom,Vesperia
